"lith_name","lith_texture","lith_comp","color","verbatim_lith"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, MOBIL SEMINAL TRIBE 1-B 11,417-11,421;  carbonaceous (organic);"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, MOBIL SEMINAL TRIBE 1-B 11,427-11,428;  carbonaceous (organic);"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, MOD. CALCAREOUS;  laminated;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, OOLITIC"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, PART CARB., PART BLEACHED G.A. PIT;  laminated; silty;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, PETROLIFEROUS;  petroliferous;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, PHOSPHATIC;  phosphatic;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, RADIOACTIVE"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, REDSTONE 1 MB., TOP;  siliceous;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, REDSTONE 1. MB., NEAR MID.;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, REDSTONE MB., TOP;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, REDSTONE MB., TOP;  siliceous;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, REDSTONE MEMBER;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SANDY.  GROUND SAMPLE;  sandy;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SEW. MB., BEN. LS., BASE;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SEWICKLEY MB., BEN. LS., BASE;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SEWICKLEY MB., BEN. LS., MID.;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SEWICKLEY MB., BEN. LS., MID;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SEWICKLEY MB., BEN. LS., TOP;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SEWICKLEY MB., BENWOOD LS., BASE;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SEWICKLEY MB., BENWOOD LS., MID.;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SEWICKLEY MB., BENWOOD LS., TOP;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SH. AND CHERT, 18 IN.;  carbonaceous (organic);"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SH. AND CHERT, 60 IN.;  carbonaceous (organic);"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SHALE AND CHERT, 18 IN.;  carbonaceous (organic);"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SHALY & CLAYEY, VERY CALC. CARB. FOSSILIFEROUS, GRAY BLACK"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SILTSTONE;  silty;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SILTY"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SILTY AND CLAYEY, DARK GRAY"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SILTY AND CLAYEY, SLIGHTLY CARBONACEOUS, BROWNISH BLACK"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SILTY, DARK GRAY"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SILTY, DARK GRAY TO BLACK CARBONACEOUS"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SILTY, DARK GRAY TO BROWNISH GRAY"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SILTY, MED. DK. GRAY"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SILTY, PHOSPHATIC;  silty;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SILTY, SILICEOUS, DARK GRAY"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, SLIGHTLY SANDY"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, TUFFACEOUS(?);"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, U. MB., LS. ""A"", GRAY FACIES;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, U. MB., LS. ""A"", WHITE FACIES;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, U. MB., LS. ""C"";  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, UPPER LIMESTONE MEMBER;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, UPPER PART UPPER LIMESTONE MEMBER"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, VERY FOSSILIFEROUS;  massive; sandy;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, WASHINGTON FM., LOWER MB., TOP;  siliceous;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, WASHINGTON FM., UPPER MB., TOP;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, WASHINGTON FM., UPPER MB., TOP;  siliceous;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, WHITE, VOLITIC;  oolitic;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE, W\\CALCITE XTALS"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE-SHALE"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE-YELLOW TAN WITH LIMY SILTSTONE TOP SOIL"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE."
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE.  400CPS"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE.  ALGAL(?)"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE.  ALGAL(?), BRECCIA"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE.  ALGAL(?);  ferruginous;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE.  BRECCIA;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE.  BRECCIATED ALGAL(?);  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE.  BRECCIATED;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE.  CALCITE EYES"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE.  FOSSILIFEROUS"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE.  FOSSILIFEROUS;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE.  GASTROPODS;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE.  GROUND SAMPLE;  sandy;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE.  LAMINATED"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE.  OSTRACODS"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE.  OSTRACODS;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE.  SLIGHTLY BRECCIATED"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE.;  calcareous;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE.;  laminated; massive;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  arkosic;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  bioclastic;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  calcareous; clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  calcareous; massive;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  carbonaceous (organic);"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  cherty;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  clastic; carbonaceous (organic);"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  clayey; calcareous;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  clayey; siliceous;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  laminated;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  massive;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  massive; bioclastic;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  massive; massive;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  massive; sandy;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  nodular;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  oolitic;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  phosphatic;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  siliceous;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  siliceous; massive;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE;  silty;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE; ALTERED?;  cherty;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE; CHERTS;  cherty;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE; COARSE CRYSTALLINE, LIGHT GRAY, FOSSILIFEROUS, THICK BED.;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE; COASTAL PETROLEUM-TIEDTKA #1 11050-54 ft;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE; COASTAL PETROLEUM-TIEDTKA #1 11151-54 ft;  sulfatic;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE; EXXON-TURNER 18-3 11,490 ft;  carbonaceous (organic);"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE; LIGHT GRAY, FOSSILIFEROUS, DOLOMITIC.  CHANNEL SAMPLE;  dolomitic;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE; MEDIUM GRAY, COARSE CRYSTALLINE, THICK-MED. BEDDED.  CH SMP"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE; PHOSPHATIC;  phosphatic;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE; PHOSPHATIC?;  phosphatic;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE; QTZ BRECCIA"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE; QTZ BRECCIA;  cherty;"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE; REDDISH BROWN, MED.-FINE CRYSTALLINE, MED. BED.  CH. SAMPLE"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE; SUPERIOR GERRY #29-3 11,725-730 ft;  carbonaceous (organic);"
"limestone",NULL,NULL,NULL,"limestone;LIMESTONE?"
"limestone",NULL,NULL,NULL,"limestone;LIMONITIC LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;LIMONITIZED, ARGILLIZED, SILICIFIED SANDY LIMESTONE.  4X BG;  sandy; ferruginous;"
"limestone",NULL,NULL,NULL,"limestone;LITHOGRAPHIC LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;LOST TUBS SPRINGS PROSPECT; CALCAREOUS LIMESTONE-GRANULE SANDSTONE;  calcareous;"
"limestone",NULL,NULL,NULL,"limestone;LOWER MBR, LIMESTONE, CLAYEY"
"limestone",NULL,NULL,NULL,"limestone;LOWER MEMB, LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;LOWER MEMB, LIMESTONE.  CONGLOMERATIC;  siliceous;"
"limestone",NULL,NULL,NULL,"limestone;LOWER MINNEKAHTA LS."
"limestone",NULL,NULL,NULL,"limestone;LOWER PART, LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;LS, HD, DENSE, WHT"
"limestone",NULL,NULL,NULL,"limestone;LS, SILTY, OVER KNOBLOCK BED, CORE, INT.=298.7-302.0 FT."
"limestone",NULL,NULL,NULL,"limestone;LS, THIN, WHT, CHALKY"
"limestone",NULL,NULL,NULL,"limestone;LS, WHT, ASHY;  tuffaceous; siliceous;"
"limestone",NULL,NULL,NULL,"limestone;LS, WHT, CHALKY"
"limestone",NULL,NULL,NULL,"limestone;LS, WHT, CHALKY & ASHY"
"limestone",NULL,NULL,NULL,"limestone;LS, WHT, HARD"
"limestone",NULL,NULL,NULL,"limestone;LS, WHT, HD"
"limestone",NULL,NULL,NULL,"limestone;LS, WHT-?"
"limestone",NULL,NULL,NULL,"limestone;LS,FE + MN STAIN"
"limestone",NULL,NULL,NULL,"limestone;LS.  HOPE(?) MINE"
"limestone",NULL,NULL,NULL,"limestone;LS.; ARGILLACEOUS, FINE GR., GRAY, WEATHERS BROWNISH.  4'.  CH. SMPL."
"limestone",NULL,NULL,NULL,"limestone;LS.; GRAY, FINELY CRYSTALLINE.  3'.  CHANNEL SAMPLE"
"limestone",NULL,NULL,NULL,"limestone;LS.; GRAY, SILICEOUS, FINE GR., SOME SHALY.  4 1/2 ft.  CHANNEL SAMPLE;  siliceous;"
"limestone",NULL,NULL,NULL,"limestone;LS.; RED MED. TO COARSELY CRYSTALLINE.  2'.  CHANNEL SAMPLE"
"limestone",NULL,NULL,NULL,"limestone;LS; BROWN, MASSIVE, FINELY CRYSTALLINE, FOSSILIFEROUS.  2 1/2 ft CH. SP.;"
"limestone",NULL,NULL,NULL,"limestone;LS; DOLOMITIC GRAY, FINE GR., CONTAINS CHERT LAYERS.  CHANNEL SAMPLE;  dolomitic; cherty;"
"limestone",NULL,NULL,NULL,"limestone;LS; GRAY, FINELY CRYSTALLINE.  CHANNEL SAMPLE"
"limestone",NULL,NULL,NULL,"limestone;LS; LIGHT GRAY TO LIGHT BROWN, FINE GR., ARGILLACEOUS.  CHANNEL SAMPLE;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;LS; LIGHT GRAY, FINE GR., INTERBEDDED CHERT.  CHANNEL SAMPLE;  cherty;"
"limestone",NULL,NULL,NULL,"limestone;LS; LIGHT GRAY, MED. TO COARSE CRYSTALLINE.  CHANNEL SAMPLE"
"limestone",NULL,NULL,NULL,"limestone;LS; LIGHT TO MEDIUM GRAY, MED. TO COARSELY CRYSTALLINE.  CH. SAMPLE"
"limestone",NULL,NULL,NULL,"limestone;LS; PYRITE, CALCITE, CHT, GOETHITE, SME FO;  cherty; ferruginous;"
"limestone",NULL,NULL,NULL,"limestone;LT BRN, GOETHITIC, CHTY, WK FOSS LS;  cherty; ferruginous;"
"limestone",NULL,NULL,NULL,"limestone;LT. BROWNISH GRAY TO MED. LT. GRAY COARSE BIOCLASTIC LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;LT. OLIVE GRAY CRSE & V. CRSE GR. DETRITAL LS."
"limestone",NULL,NULL,NULL,"limestone;LT. OLIVE GRAY F. TO CRSE. GR. BIOCLASTIC LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;LT. OLIVE-TO YELL-GRAY V. CRSE. TO GRANULAR BIOCLASTIC LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;Light gray argillaceous limestone;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;Light gray silty limestone;  silty;"
"limestone",NULL,NULL,NULL,"limestone;Light greenish-gray argillaceous limestone;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;Light tan argillaceous limestone;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;Light tan sandy limestone;  sandy;"
"limestone",NULL,NULL,NULL,"limestone;Light tan silty limestone;  silty;"
"limestone",NULL,NULL,NULL,"limestone;Light-medium gray sandy limestone;  sandy;"
"limestone",NULL,NULL,NULL,"limestone;Limestone (w/ minor alkali metasomatism);  calcareous; bioclastic;"
"limestone",NULL,NULL,NULL,"limestone;MADERA LIMESTONE;  massive; cherty;"
"limestone",NULL,NULL,NULL,"limestone;MARLY (?) LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;MASSIVE GRAY LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;MASSIVE GRAY LIMESTONE, CLAY AT BASE"
"limestone",NULL,NULL,NULL,"limestone;MASSIVE LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;MASSIVE LIMESTONE ALGAL HEAD;  tuffaceous;"
"limestone",NULL,NULL,NULL,"limestone;MASSIVE LIMESTONE;  massive;"
"limestone",NULL,NULL,NULL,"limestone;MED DK GRY TO OLIVE GRY FOS FRAG. V.F. GR. DET LS.  1.5M BELOW TOP"
"limestone",NULL,NULL,NULL,"limestone;MED-DK TO MED. GRAY V.F. TO FINE GR. DETRITAL LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;MED-DK-TO MED-GRAY, V.F. TO MED. GR. DETRITAL LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;MED. BROWNISH GRAY, BIOCLASTIC LS.  1.5M BELOW TOP OF FM."
"limestone",NULL,NULL,NULL,"limestone;MED. DK GRAY SILTY V. F. GR. LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;MED. DK. GRAY TO DK. GRAY SILTY V. FINE GR. TO DENSE LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;MEDIUM GRAINED RECRYSTALLIZED LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;MEDIUM GRAY DOLOMITIC LIMESTONE.  FRACTURED CALCITE FILMS.;  dolomitic;"
"limestone",NULL,NULL,NULL,"limestone;MEDIUM-DARK GRAY FOSSILIFEROUS LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;MEDIUM-DARK-GRAY FOSSILIFEROUS LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;MEDIUM-GRAINED LIMESTONE CHUNKY GROUND;  silty;"
"limestone",NULL,NULL,NULL,"limestone;MEDIUM-GRAY SILTY LIMESTONE.  PLATY WEATHERING.;  silty; laminated;"
"limestone",NULL,NULL,NULL,"limestone;MET'D LIMESTONE, CONT W INTRUSIVE RX COBALT CAN"
"limestone",NULL,NULL,NULL,"limestone;MICRITIC LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;MICRITIC LIMESTONE ORE"
"limestone",NULL,NULL,NULL,"limestone;MICRITIC LIMESTONE W ORGANIC MATTER"
"limestone",NULL,NULL,NULL,"limestone;MICRITIC LS; CHTY, STYLOLITIC, XL CALCITE;  cherty;"
"limestone",NULL,NULL,NULL,"limestone;MICRITIC LS; FOSS CLASTS, CHT, WHT POWDERE;  cherty; bioclastic;"
"limestone",NULL,NULL,NULL,"limestone;MICRITIC LS; PRESSURE-SOLN LAM, QTZ, FEOX;  siliceous; ferruginous;"
"limestone",NULL,NULL,NULL,"limestone;MIDDLE MEMB, LIMESTONE ABOVE WYNS. A COAL BED"
"limestone",NULL,NULL,NULL,"limestone;MIDDLE MEMB, LIMESTONE.  OSTRACODS, SPIRORBIS, FISH REMAINS"
"limestone",NULL,NULL,NULL,"limestone;MIDDLE MEMB, LIMESTONE.  OSTRACODS, SPIRORBIS, FISH REMAINS;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;MIDDLE MEMB, LIMESTONE.;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;MIDDLE MEMB., LIMESTONE.;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;MINERALIZED LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;MINERALIZED LIMESTONE NORTHUMBERLAND GOLD DEPOSIT"
"limestone",NULL,NULL,NULL,"limestone;MINERALIZED LIMESTONE, OCC. #47"
"limestone",NULL,NULL,NULL,"limestone;MINERALIZED LIMESTONE, OCC. #52;  massive; laminated;"
"limestone",NULL,NULL,NULL,"limestone;MINERALIZED SILTY LIMESTONE;  silty;"
"limestone",NULL,NULL,NULL,"limestone;MOD-YELLOWISH-BROWN CONGLOMERATIC & SANDY BIOCLASTIC LS"
"limestone",NULL,NULL,NULL,"limestone;MOTTLED OLIVE-BLACK AND OLIVE-GRAY PLATY FOSSIL. SILTY V.F. GR. LS;  clastic; carbonaceous (organic);"
"limestone",NULL,NULL,NULL,"limestone;MOTTLED OLIVE-GRAY, BROWNISH, & ORANGISH CONGLOMERATIC BIOCLASTIC LS"
"limestone",NULL,NULL,NULL,"limestone;MOTTLING IN LIMESTONE;  clayey;"
"limestone",NULL,NULL,NULL,"limestone;Medium brownish-gray petroliferous limestone;  petroliferous;"
"limestone",NULL,NULL,NULL,"limestone;NULL"
"limestone",NULL,NULL,NULL,"limestone;OIL FILMS MICRITIC LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OL-GRAY DENSE LS.  SHELL EAGLE SPGS. UNIT 2 (10178-10183 FT)"
"limestone",NULL,NULL,NULL,"limestone;OL-TO BRNSH-GRAY, SILTY, V. CRSE. GR. BIOCLASTIC ENC. LS.  0.3M B.T."
"limestone",NULL,NULL,NULL,"limestone;OL-TO LT. OL-GRAY & MED DK GRAY, V. CRSE BIOCLASTIC ENC. LS.2M BEL TOP"
"limestone",NULL,NULL,NULL,"limestone;OLIVE BLACK CLAYEY & SILTY V. FINE GR. LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE BLACK DENSE LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE BLACK SILTY FINE-GR. DETRITAL LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE BLACK SILTY FOSSIL-FRAG. V. FINE-GR. TO DENSE LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE BLACK SILTY LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE BLACK SILTY V. FINE GR. TO DENSE LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE BLACK TO GRAYISH BLACK FOSSIL-FRAG. DENSE LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE BLACK, DK YELL BROWN, & OLIVE GRAY SILTY V. FINE GR. LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE BLACK, SILTY, DENSE LIMESTONE.  153.5M A.B."
"limestone",NULL,NULL,NULL,"limestone;OLIVE BLK TO OLIVE GRY F. TO V. CRSE. GR. PHOSPHATIC(?) BIOCLASTIC LS."
"limestone",NULL,NULL,NULL,"limestone;OLIVE BLOCKY MED.-TO V. CRSE-GR. BIOCLASTIC LIMESTONE;  bioclastic; carbonaceous (organic);"
"limestone",NULL,NULL,NULL,"limestone;OLIVE GRAY BIOCLASTIC LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE GRAY DENSE LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE GRAY F. TO V. CRSE BIOCLASTIC LS."
"limestone",NULL,NULL,NULL,"limestone;OLIVE GRAY F. TO V. CRSE. GR. BIOCLASTIC LS.  157M ABOVE BASE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE GRAY FINE TO V. CRSE. GR. BIOCLASTIC LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE GRAY FOSSIL-FRAGMENTAL FINE-TO CRSE-GR. DETRITAL LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE GRAY LAM. V. SILTY V. FINE GR. DETRITAL LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE GRAY SILTY & CLAYEY V. FINE GR. LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE GRAY SILTY DENSE LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE GRAY SILTY F. GR. DETRITAL LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE GRAY SILTY V. FINE TO DENSE LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE GRAY TO LT. OLIVE GRAY CRSE TO V. CRSE GR. BIOCLASTIC LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE GRAY TO OLIVE BLK & MINOR LT. OL-GRAY SILTY FINE-GR. LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE GRAY V.F. TO M. GR. DETRITAL LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE GRAY, F.-TO V. CRSE.-GR. BIOCLASTIC LIMESTONE.  1.5M BELOW TOP"
"limestone",NULL,NULL,NULL,"limestone;OLIVE GRAY, FOSSIL-FRAG, V.F TO CRSE. GR DETRITAL LIMESTONE.  13.7MA.B"
"limestone",NULL,NULL,NULL,"limestone;OLIVE GRY FOSSIL-FRAG. FINE-GR. TO DENSE DETRITAL LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE GRY TO DK YELL. BRN SILTY F. TO V. CRSE BIOCLASTIC LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE GRY TO DK YELWSH BRN CLAYEY & SILTY F. GR. DETRITAL LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE- TO BROWNISH-GRAY BIOCLASTIC LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE-BLACK BLOCKY V.F. GR. CRSE FOSSIL-FRAG. LIMESTONE;  clastic; carbonaceous (organic);"
"limestone",NULL,NULL,NULL,"limestone;OLIVE-BLACK DENSE LIMESTONE NODULE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE-BLACK TO OLIVE-GRAY BLOCKY SILTY V.F. GR. LIMESTONE;  clastic; carbonaceous (organic);"
"limestone",NULL,NULL,NULL,"limestone;OLIVE-BLACK, PETROL., SILTY, V.F. TO F. GR., DETRITAL LS.  61.0 M A.B."
"limestone",NULL,NULL,NULL,"limestone;OLIVE-BLACK, PETROL., SILTY, V.F./ F. GR. DETRITAL LIMESTONE.30.5M A.B"
"limestone",NULL,NULL,NULL,"limestone;OLIVE-GRAY BIOCLASTIC LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE-GRAY BLOCKY DETRITAL MED.-GR. FOSSIL. LIMESTONE;  bioclastic; carbonaceous (organic);"
"limestone",NULL,NULL,NULL,"limestone;OLIVE-GRAY CALCARENITE (LIMESTONE)"
"limestone",NULL,NULL,NULL,"limestone;OLIVE-GRAY DENSE LIMESTONE.  NEEDLE STS MBR."
"limestone",NULL,NULL,NULL,"limestone;OLIVE-GRAY FINE-GRAINED FOSSIL-FRAGMENTAL LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE-GRAY SILTY DENSE LIMESTONE NODULE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE-GRAY TO BROWNISH-GRAY FOSSIL-FRAG. V.F. GR. TO DENSE LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;OLIVE-TO BRNISH-GRY F TO V CRSE GR BIOCLASTIC LS.  7.6M A.B."
"limestone",NULL,NULL,NULL,"limestone;OLIVE-TO BROWNISH-BLACK BLOCKY SILTY V.F. GR. LIMESTONE;  clastic; carbonaceous (organic);"
"limestone",NULL,NULL,NULL,"limestone;OLIVE-TO DARK-GRAY, F. TO M. GR. DETRITAL LIMESTONE.  155.5M A.B."
"limestone",NULL,NULL,NULL,"limestone;OLIVE-TO LT. OLIVE-GRAY & DK. GRAY, V. CRSE BIOCLASTIC ENC. LS.  1M BT"
"limestone",NULL,NULL,NULL,"limestone;OLIVE-TOBROWNISH-GRAY COARSE BIOCLASTIC LIMESTONE.  NEEDLE STS MBR."
"limestone",NULL,NULL,NULL,"limestone;OOLITIC LIMESTONE;  oolitic;"
"limestone",NULL,NULL,NULL,"limestone;OPALINE SILICA AND LIMESTONE"
"limestone",NULL,NULL,NULL,"limestone;ORANGE BROWN SANDY LIMESTONE;  sandy;"
"limestone",NULL,NULL,NULL,"limestone;ORANGE-STAINED LIMESTONE;  bioclastic; ferruginous;"
"limestone",NULL,NULL,NULL,"limestone;ORANGE-STAINED PITTED LIMESTONE;  bioclastic; ferruginous;"
"limestone",NULL,NULL,NULL,"limestone;ORGANIC CRISTOBALITIC LIMESTONE;  siliceous; carbonaceous (organic);"
